ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,CIBIL_Score,Age,Debt_to_Income,Gender_Male,Married_Yes,Dependents_1,Dependents_2,Dependents_3+,Education_Not Graduate,Self_Employed_Yes,Property_Area_Semiurban,Property_Area_Urban,Loan_Status_Y
3775,0.0,110.0,360.0,1.0,517,38,0.0291390728476821,True,True,False,False,False,False,False,True,False,True
5285,1430.0,161.0,360.0,0.0,372,35,0.0304635761589403,True,True,True,False,False,True,False,True,False,True
2679,1302.0,94.0,360.0,1.0,566,27,0.0350877192982456,True,False,True,False,False,True,False,True,False,True
6783,0.0,130.0,360.0,1.0,627,56,0.0191655609612265,True,False,False,False,False,True,False,True,False,True
1025,5500.0,216.0,360.0,1.0,491,28,0.2107317073170731,True,True,False,False,False,False,False,False,False,True
4281,0.0,100.0,360.0,1.0,685,57,0.0233590282644241,True,True,False,False,True,False,False,False,True,True
3588,0.0,110.0,360.0,0.0,808,30,0.0306577480490523,True,False,False,True,False,False,False,False,False,False
11250,0.0,196.0,360.0,1.0,494,33,0.0174222222222222,True,False,True,False,False,False,False,True,False,False
18165,0.0,125.0,360.0,1.0,467,34,0.0068813652628681,False,False,False,False,False,True,True,False,True,True
2550,2042.0,126.0,360.0,1.0,815,21,0.0494117647058823,True,False,False,False,False,True,False,False,False,True
6133,3906.0,324.0,360.0,1.0,834,46,0.0528289580955486,True,True,False,False,False,False,False,False,True,True
3617,0.0,107.0,360.0,1.0,661,58,0.0295825269560409,True,False,False,True,False,False,False,True,False,True
2917,536.0,66.0,360.0,1.0,445,57,0.0226259856016455,True,True,False,False,False,True,False,False,False,False
6417,0.0,157.0,180.0,1.0,413,32,0.0244662614929094,True,True,False,False,True,False,False,False,False,True
4608,2845.0,140.0,180.0,1.0,680,43,0.0303819444444444,False,True,True,False,False,False,False,True,False,True
2138,0.0,99.0,360.0,0.0,422,41,0.0463049579045837,False,False,False,False,False,False,False,True,False,False
3652,0.0,95.0,360.0,1.0,822,31,0.026013143483023,False,False,True,False,False,False,False,True,False,True
2239,2524.0,128.0,360.0,1.0,401,50,0.0571683787405091,True,True,True,False,False,True,False,False,True,True
3017,663.0,102.0,360.0,1.0,765,42,0.033808418959231,False,True,False,False,False,True,False,True,False,True
2768,1950.0,155.0,360.0,1.0,652,31,0.0559971098265896,True,True,False,False,False,False,False,False,False,True
3358,0.0,80.0,36.0,1.0,344,50,0.0238237045860631,True,False,False,False,False,True,False,True,False,False
2526,1783.0,145.0,360.0,1.0,386,49,0.057403008709422,True,False,False,False,False,False,False,False,False,True
5000,0.0,103.0,360.0,0.0,788,26,0.0206,False,False,False,False,False,False,False,True,False,False
2785,2016.0,110.0,360.0,1.0,768,45,0.0394973070017953,True,True,False,False,False,False,False,False,False,True
6633,0.0,146.41216216216216,360.0,0.0,310,59,0.0220732944613541,True,True,False,True,False,False,True,False,False,False
2492,2375.0,146.41216216216216,360.0,1.0,504,59,0.0587528740618628,True,True,True,False,False,True,False,False,False,True
3333,3250.0,158.0,360.0,1.0,814,54,0.0474047404740474,True,True,True,False,False,False,False,False,True,True
2454,2333.0,181.0,360.0,0.0,657,24,0.0737571312143439,True,True,False,False,False,True,False,False,True,False
3593,4266.0,132.0,180.0,0.0,350,41,0.0367381018647369,True,True,False,False,False,False,False,False,False,False
5468,1032.0,26.0,360.0,1.0,355,21,0.0047549378200438,True,True,True,False,False,False,False,True,False,True
2667,1625.0,84.0,360.0,1.0,582,28,0.0314960629921259,False,False,False,False,False,False,False,False,True,True
10139,0.0,260.0,360.0,1.0,459,56,0.0256435545911825,True,True,False,False,True,False,True,True,False,True
3887,2669.0,162.0,360.0,1.0,458,35,0.0416773861589915,True,True,False,False,False,False,False,True,False,True
4180,2306.0,182.0,360.0,1.0,332,30,0.0435406698564593,False,True,False,False,False,False,False,True,False,True
3675,242.0,108.0,360.0,1.0,799,45,0.0293877551020408,True,True,False,True,False,True,False,True,False,True
19484,0.0,600.0,360.0,1.0,893,36,0.0307944980496817,False,True,True,False,False,False,True,True,False,True
5923,2054.0,211.0,360.0,1.0,836,41,0.0356238392706398,True,True,False,False,False,False,False,False,False,True
5800,0.0,132.0,360.0,1.0,808,55,0.0227586206896551,True,False,False,False,False,True,True,True,False,True
8799,0.0,258.0,360.0,0.0,891,36,0.0293215138083873,True,True,False,True,False,False,False,False,True,False
4467,0.0,120.0,360.0,1.0,656,29,0.0268636668905305,True,True,False,False,False,True,False,False,False,True
3333,0.0,70.0,360.0,1.0,321,52,0.021002100210021,True,False,False,False,False,False,False,False,True,True
3400,2500.0,123.0,360.0,0.0,619,29,0.0361764705882352,True,True,False,False,True,False,False,False,False,False
2378,0.0,9.0,360.0,1.0,839,30,0.0037846930193439,False,False,False,False,False,False,False,False,True,False
3166,2064.0,104.0,360.0,0.0,428,31,0.032849020846494,True,True,False,False,False,False,False,False,True,False
3417,1750.0,186.0,360.0,1.0,457,52,0.054433713784021,True,True,True,False,False,False,False,False,True,True
5116,1451.0,165.0,360.0,0.0,600,45,0.0322517591868647,True,True,False,False,False,False,False,False,True,False
16666,0.0,275.0,360.0,1.0,627,21,0.016500660026401,True,True,False,True,False,False,False,False,True,True
6125,1625.0,187.0,480.0,1.0,489,35,0.0305306122448979,True,True,False,True,False,True,False,True,False,False
6406,0.0,150.0,360.0,1.0,509,34,0.0234155479238214,True,True,False,False,True,False,False,True,False,False
3159,461.0,108.0,84.0,1.0,403,34,0.0341880341880341,True,True,False,True,False,False,False,False,True,True
3087,2210.0,136.0,360.0,0.0,397,56,0.0440557175251052,True,True,False,False,False,False,False,True,False,False
3229,2739.0,110.0,360.0,1.0,627,25,0.0340662743883555,True,False,False,False,False,False,False,False,True,True
1782,2232.0,107.0,360.0,1.0,648,52,0.0600448933782267,True,True,True,False,False,False,False,False,False,True
3182,2917.0,161.0,360.0,1.0,617,46,0.0505971087366436,True,False,False,False,False,False,False,False,True,True
6540,0.0,205.0,360.0,1.0,700,47,0.0313455657492354,True,True,False,True,False,False,False,True,False,True
1836,33837.0,90.0,360.0,1.0,488,53,0.0490196078431372,True,False,False,False,False,False,False,False,True,False
3166,0.0,36.0,360.0,1.0,865,58,0.0113708149084017,False,True,False,False,False,False,False,True,False,True
1880,0.0,61.0,360.0,1.0,630,49,0.0324468085106382,True,True,True,False,False,False,False,False,False,False
2787,1917.0,146.0,360.0,0.0,831,56,0.0523860782203085,True,True,True,False,False,False,False,False,False,False
4283,3000.0,172.0,84.0,1.0,472,51,0.0401587672192388,True,True,True,False,False,False,False,False,False,False
2297,1522.0,104.0,360.0,1.0,317,50,0.0452764475402699,True,True,False,False,False,False,False,False,True,True
2165,0.0,70.0,360.0,1.0,462,49,0.0323325635103926,False,False,False,False,False,True,False,True,False,True
4750,0.0,94.0,360.0,1.0,514,26,0.0197894736842105,True,False,False,False,False,False,False,True,False,True
2726,0.0,106.0,360.0,0.0,499,32,0.0388848129126925,True,True,False,True,False,False,True,True,False,False
3000,3416.0,56.0,180.0,1.0,719,26,0.0186666666666666,True,True,False,False,False,False,False,True,False,True
6000,0.0,205.0,240.0,1.0,456,43,0.0341666666666666,True,True,False,True,False,False,True,True,False,False
9357,0.0,292.0,360.0,1.0,385,22,0.0312065833066153,True,False,False,False,True,False,True,True,False,True
3859,3300.0,142.0,180.0,1.0,315,30,0.036797097693703,True,True,False,False,False,False,False,False,False,True
16120,0.0,260.0,360.0,1.0,852,26,0.0161290322580645,True,True,False,False,False,False,True,False,True,True
3833,0.0,110.0,360.0,1.0,526,30,0.0286981476650143,True,False,False,False,False,True,False,False,False,True
6383,1000.0,187.0,360.0,1.0,867,51,0.0292965690114366,True,True,False,True,False,True,True,False,False,False
2987,0.0,88.0,360.0,0.0,389,38,0.0294609976565115,True,False,False,False,False,False,False,True,False,False
9963,0.0,180.0,360.0,1.0,417,41,0.01806684733514,True,True,False,False,False,False,True,False,False,True
5780,0.0,192.0,360.0,1.0,705,53,0.0332179930795847,True,True,False,True,False,False,False,False,True,True
416,41667.0,350.0,180.0,1.0,420,50,0.8413461538461539,False,False,False,False,True,False,False,False,True,False
2894,2792.0,155.0,360.0,1.0,841,44,0.0535590877677954,True,True,False,False,False,True,False,False,False,True
5703,0.0,128.0,360.0,1.0,740,37,0.0224443275469051,True,True,False,False,True,False,False,False,True,True
3676,4301.0,172.0,360.0,1.0,391,55,0.0467899891186071,True,False,False,False,False,False,False,False,False,True
12000,0.0,496.0,360.0,1.0,875,33,0.0413333333333333,False,True,True,False,False,False,False,True,False,True
2400,3800.0,146.41216216216216,180.0,1.0,490,46,0.0610050675675675,True,True,False,False,False,True,False,False,True,False
3400,2500.0,173.0,360.0,1.0,762,50,0.0508823529411764,True,True,True,False,False,False,False,True,False,True
3987,1411.0,157.0,360.0,1.0,487,33,0.0393779784298971,True,True,False,True,False,True,False,False,False,True
3232,1950.0,108.0,360.0,1.0,691,31,0.0334158415841584,True,True,False,False,False,False,False,False,False,True
2900,0.0,71.0,360.0,1.0,719,33,0.0244827586206896,False,False,False,False,False,False,False,False,False,True
4106,0.0,40.0,180.0,1.0,708,53,0.0097418412079883,True,True,False,False,True,False,False,False,False,True
8072,240.0,253.0,360.0,1.0,836,58,0.0313429137760158,True,True,True,False,False,False,False,False,True,True
7583,0.0,187.0,360.0,1.0,538,48,0.0246604246340498,True,True,False,True,False,False,False,False,True,True
4583,0.0,133.0,360.0,0.0,334,49,0.0290202923849007,False,False,False,False,False,False,True,True,False,False
